region,year,state,state_po,candidate,party,candidatevotes,totalvotes,number_members,prop_votes,mean_votes,avg_members,correlation,decade,regional_mean_votes,regional_mean_members
south,2012,South Carolina,SC,"Obama, Barack H.",democrat,865941,1964118,3.3000000000000003,0.4408803340736147,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
midwest,2012,South Dakota,SD,"Romney, Mitt",republican,210610,363815,5.7,0.5788931187554114,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,South Dakota,SD,"Obama, Barack H.",democrat,145039,363815,5.7,0.3986614075835246,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
south,2012,Tennessee,TN,"Romney, Mitt",republican,1462330,2458577,4.8,0.5947871471993759,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Tennessee,TN,"Obama, Barack H.",democrat,960709,2458577,4.8,0.39075814993795194,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Texas,TX,"Romney, Mitt",republican,4569843,7993851,5.7,0.5716697746805639,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Texas,TX,"Obama, Barack H.",democrat,3308124,7993851,5.7,0.41383358283760857,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
west,2012,Utah,UT,"Romney, Mitt",republican,740600,1017440,5.1,0.727905331026891,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Utah,UT,"Obama, Barack H.",democrat,251813,1017440,5.1,0.2474966582796037,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
northeast,2012,Vermont,VT,"Obama, Barack H.",democrat,199239,299290,10.9,0.665705503023823,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
northeast,2012,Vermont,VT,"Romney, Mitt",republican,92698,299290,10.9,0.3097263523672692,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4865463866488444,14.700000000000001
south,2012,Virginia,VA,"Obama, Barack H.",democrat,1971820,3854489,4.5,0.5115645679621864,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,Virginia,VA,"Romney, Mitt",republican,1822522,3854489,4.5,0.4728310289638912,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
west,2012,Washington,WA,"Obama, Barack H.",democrat,1755396,3125516,18.8,0.5616339829967276,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Washington,WA,"Mitt, Romney",republican,1290670,3125516,18.8,0.4129462143210913,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
south,2012,West Virginia,WV,"Romney, Mitt",republican,417655,670438,12,0.6229584241943327,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
south,2012,West Virginia,WV,"Obama, Barack H.",democrat,238269,670438,12,0.3553930415638732,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4929051811923146,6.58125
midwest,2012,Wisconsin,WI,"Obama, Barack H.",democrat,1620985,3071434,11.4,0.5277616253515459,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
midwest,2012,Wisconsin,WI,"Romney, Mitt",republican,1410966,3071434,11.4,0.4593834671361976,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.4886750801631563,10.121739130434783
west,2012,Wyoming,WY,"Romney, Mitt",republican,170962,250701,6.9,0.6819358518713527,0.48898699380883803,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
west,2012,Wyoming,WY,"Obama, Barack H.",democrat,69286,250701,6.9,0.2763690611525283,0.48866902391221406,10.394059405940594,-0.02262462207502367,2010s,0.48536716249298856,12.484615384615385
south,2016,Alabama,AL,"Trump, Donald J.",republican,1318255,2123372,8.200000000000001,0.6208309236440906,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Alabama,AL,"Clinton, Hillary",democrat,729547,2123372,8.200000000000001,0.3435794575797364,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
west,2016,Alaska,AK,"Trump, Donald J.",republican,163387,318608,18.5,0.5128151207753728,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Alaska,AK,"Clinton, Hillary",democrat,116454,318608,18.5,0.36550871290111986,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Arizona,AZ,"Trump, Donald J.",republican,1252401,2573165,4.5,0.4867161647232105,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Arizona,AZ,"Clinton, Hillary",democrat,1161167,2573165,4.5,0.4512602184469321,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Arizona,AZ,NA,democrat,42,2573165,4.5,1.632231123927148e-5,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
south,2016,Arkansas,AR,"Trump, Donald J.",republican,684872,1130635,4,0.6057410216382829,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Arkansas,AR,"Clinton, Hillary",democrat,380494,1130635,4,0.33653124129360934,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
west,2016,California,CA,"Clinton, Hillary",democrat,8753788,14181595,16.1,0.6172639960455788,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,California,CA,"Trump, Donald J.",republican,4483810,14181595,16.1,0.3161710653843943,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Colorado,CO,"Clinton, Hillary",democrat,1338870,2780220,9.9,0.48156980382847403,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Colorado,CO,"Trump, Donald J.",republican,1202484,2780220,9.9,0.4325139737143104,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
northeast,2016,Connecticut,CT,"Clinton, Hillary",democrat,897572,1644920,17.599999999999998,0.5456630109670987,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
northeast,2016,Connecticut,CT,"Trump, Donald J.",republican,673215,1644920,17.599999999999998,0.40926914378814777,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
south,2016,Delaware,DE,"Clinton, Hillary",democrat,235603,441590,11.600000000000001,0.5335333680563419,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Delaware,DE,"Trump, Donald J.",republican,185127,441590,11.600000000000001,0.41922824339319276,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
NA,2016,District of Columbia,DC,"Clinton, Hillary",democrat,282830,312575,9.5,0.9048388386787171,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.47277133487962886,9.5
NA,2016,District of Columbia,DC,"Trump, Donald J.",republican,12723,312575,9.5,0.04070383108054067,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.47277133487962886,9.5
south,2016,Florida,FL,"Trump, Donald J.",republican,4617886,9420039,5.7,0.49021941416590736,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Florida,FL,"Clinton, Hillary",democrat,4504975,9420039,5.7,0.4782331580580505,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Georgia,GA,"Trump, Donald J.",republican,2089104,4114732,3.9,0.50771326054771,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Georgia,GA,"Clinton, Hillary",democrat,1877963,4114732,3.9,0.4563998335736082,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
west,2016,Hawaii,HI,"Clinton, Hillary",democrat,266891,437664,19.7,0.6098079805512905,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Hawaii,HI,"Trump, Donald J.",republican,128847,437664,19.7,0.29439707172625573,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Idaho,ID,"Trump, Donald J.",republican,409055,690255,6.3,0.5926143236919689,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Idaho,ID,"Clinton, Hillary",democrat,189765,690255,6.3,0.27492013820979205,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
midwest,2016,Illinois,IL,"Clinton, Hillary",democrat,3090729,5536424,14.6,0.558253666987933,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Illinois,IL,"Trump, Donald J.",republican,2146015,5536424,14.6,0.3876175307382527,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Indiana,IN,"Trump, Donald J.",republican,1557286,2734958,10.5,0.5694003344841128,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Indiana,IN,"Clinton, Hillary",democrat,1033126,2734958,10.5,0.37774839686752043,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Iowa,IA,"Trump, Donald J.",republican,800983,1565580,9.2,0.5116206134467737,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Iowa,IA,"Clinton, Hillary",democrat,653669,1565580,9.2,0.41752513445496237,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Kansas,KS,"Trump, Donald J.",republican,671018,1184402,8.6,0.5665458180583958,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Kansas,KS,"Clinton, Hillary",democrat,427005,1184402,8.6,0.36052370732234496,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
south,2016,Kentucky,KY,"Trump, Donald J.",republican,1202971,1924149,11.200000000000001,0.6251963855190009,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Kentucky,KY,"Clinton, Hillary",democrat,628854,1924149,11.200000000000001,0.3268218833364776,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Louisiana,LA,"Trump, Donald J.",republican,1178638,2029032,4.2,0.580886846535688,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Louisiana,LA,"Clinton, Hillary",democrat,780154,2029032,4.2,0.3844956609851397,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
northeast,2016,Maine,ME,"Clinton, Hillary",democrat,357735,771892,11.5,0.4634521409730895,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
northeast,2016,Maine,ME,"Trump, Donald J.",republican,335593,771892,11.5,0.43476678084498865,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
south,2016,Maryland,MD,"Clinton, Hillary",democrat,1677928,2781446,11,0.6032574423519277,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Maryland,MD,"Trump, Donald J.",republican,943169,2781446,11,0.3390930472854767,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Maryland,MD,"Trump, Donald J.",republican,259,2781446,11,9.311703337041237e-5,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Maryland,MD,"Clinton, Hillary",democrat,78,2781446,11,2.8042967578734227e-5,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
northeast,2016,Massachusetts,MA,"Clinton, Hillary",democrat,1995196,3378821,12.1,0.5905006509667129,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
northeast,2016,Massachusetts,MA,"Trump, Donald J.",republican,1090893,3378821,12.1,0.3228620279085515,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
midwest,2016,Michigan,MI,"Trump, Donald J.",republican,2279543,4799284,14.6,0.47497564219996147,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Michigan,MI,"Clinton, Hillary",democrat,2268839,4799284,14.6,0.4727453095086684,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Minnesota,MN,"Clinton, Hillary",democrat,1367705,2944782,14.399999999999999,0.4644503396176695,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Minnesota,MN,"Trump, Donald J.",republican,1322949,2944782,14.399999999999999,0.4492519310427733,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
south,2016,Mississippi,MS,"Trump, Donald J.",republican,700714,1209357,6.7,0.5794103808883564,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
south,2016,Mississippi,MS,"Clinton, Hillary",democrat,485131,1209357,6.7,0.40114788271784096,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4497962153914721,6.682352941176471
midwest,2016,Missouri,MO,"Trump, Donald J.",republican,1594511,2808605,9.700000000000001,0.5677234783816165,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Missouri,MO,"Clinton, Hillary",democrat,1071068,2808605,9.700000000000001,0.3813523083523671,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
west,2016,Montana,MT,"Trump, Donald J.",republican,279240,494526,12,0.5646619186857719,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Montana,MT,"Clinton, Hillary",democrat,177709,494526,12,0.35935218775150346,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
midwest,2016,Nebraska,NE,"Trump, Donald J.",republican,495961,844227,7.5,0.5874735112712576,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
midwest,2016,Nebraska,NE,"Clinton, Hillary",democrat,284494,844227,7.5,0.33698756377135536,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.46699492807150356,10.058333333333334
west,2016,Nevada,NV,"Clinton, Hillary",democrat,539260,1125385,12.1,0.4791782367811904,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
west,2016,Nevada,NV,"Trump, Donald J.",republican,512058,1125385,12.1,0.4550069531760242,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
northeast,2016,New Hampshire,NH,"Clinton, Hillary",democrat,348526,744296,9.5,0.46826262669690555,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
northeast,2016,New Hampshire,NH,"Trump, Donald J.",republican,345790,744296,9.5,0.46458666981953417,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
northeast,2016,New Jersey,NJ,"Clinton, Hillary",democrat,2148278,3874046,16.1,0.554530844496942,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
northeast,2016,New Jersey,NJ,"Trump, Donald J.",republican,1601933,3874046,16.1,0.4135038665002945,0.47315247563858254,9.976190476190476,0.0063050254183819755,2010s,0.4613804509802338,14.411111111111111
west,2016,New Mexico,NM,"Clinton, Hillary",democrat,385234,798319,6.4,0.48255647178634103,0.4288647905758197,9.976190476190476,0.0063050254183819755,2010s,0.42897860182574576,11.12962962962963
